Algorithm,TotalItems,ItemsValue,ItemsWeight,Quantity,Capacity,Time_ns,Result
dp,1,301,1,7,1,1000,78
dp,1,301,101,7,1,900,0
dp,1,301,201,7,1,900,0
dp,1,301,301,7,1,900,0
dp,1,301,401,7,1,1000,0
dp,1,301,501,7,1,900,0
dp,1,301,601,7,1,1000,0
dp,1,401,1,7,1,1000,21
dp,1,401,101,7,1,1000,0
dp,1,401,201,7,1,900,0
dp,1,401,301,7,1,1000,0
dp,1,401,401,7,1,1000,0
dp,1,401,501,7,1,1100,0
dp,1,401,601,7,1,1000,0
dp,1,501,1,7,1,1000,278
dp,1,501,101,7,1,1000,0
dp,1,501,201,7,1,900,0
dp,1,501,301,7,1,1000,0
dp,1,501,401,7,1,900,0
dp,1,501,501,7,1,900,0
dp,1,501,601,7,1,900,0
dp,1,601,1,7,1,1000,536
dp,1,601,101,7,1,1000,0
dp,1,601,201,7,1,1000,0
dp,1,601,301,7,1,1000,0
dp,1,601,401,7,1,1000,0
dp,1,601,501,7,1,900,0
dp,1,601,601,7,1,1000,0
dp,1,1,1,1,101,12900,1
dp,1,1,101,1,101,11300,1
dp,1,1,201,1,101,10800,1
dp,1,1,301,1,101,11300,1
dp,1,1,401,1,101,11000,1
dp,1,1,501,1,101,10800,0
dp,1,1,601,1,101,10700,0
dp,1,101,1,1,101,11300,39
dp,1,101,101,1,101,10800,94
dp,1,101,201,1,101,10500,0
dp,1,101,301,1,101,10600,0
dp,1,101,401,1,101,10700,0
dp,1,101,501,1,101,10500,0
dp,1,101,601,1,101,10400,0
dp,1,201,1,1,101,11500,25
dp,1,201,101,1,101,11300,92
dp,1,201,201,1,101,10500,0
dp,1,201,301,1,101,10500,0
dp,1,201,401,1,101,10500,0
dp,1,201,501,1,101,10600,0
dp,1,201,601,1,101,10900,55
dp,1,301,1,1,101,11300,270
dp,1,301,101,1,101,10700,98
dp,1,301,201,1,101,11300,231
dp,1,301,301,1,101,11000,88
dp,1,301,401,1,101,11100,150
dp,1,301,501,1,101,11000,255
dp,1,301,601,1,101,10600,0
dp,1,401,1,1,101,11200,349
dp,1,401,101,1,101,10800,339
dp,1,401,201,1,101,10600,0
dp,1,401,301,1,101,10600,91
dp,1,401,401,1,101,10900,39
dp,1,401,501,1,101,10500,0
dp,1,401,601,1,101,10500,0
dp,1,501,1,1,101,11300,233
dp,1,501,101,1,101,11200,483
dp,1,501,201,1,101,10000,486
dp,1,501,301,1,101,10500,0
dp,1,501,401,1,101,10700,0
dp,1,501,501,1,101,10600,0
dp,1,501,601,1,101,10500,0
dp,1,601,1,1,101,11400,182
dp,1,601,101,1,101,10800,449
dp,1,601,201,1,101,10500,0
dp,1,601,301,1,101,10500,0
dp,1,601,401,1,101,10400,0
dp,1,601,501,1,101,11200,280
dp,1,601,601,1,101,10400,0
dp,1,1,1,2,101,12000,2
dp,1,1,101,2,101,10800,1
dp,1,1,201,2,101,10500,0
dp,1,1,301,2,101,13400,1
dp,1,1,401,2,101,10800,0
dp,1,1,501,2,101,11800,2
dp,1,1,601,2,101,10500,0
dp,1,101,1,2,101,11500,10
dp,1,101,101,2,101,11300,94
dp,1,101,201,2,101,10500,0
dp,1,101,301,2,101,10900,93
dp,1,101,401,2,101,10500,0
dp,1,101,501,2,101,10700,0
dp,1,101,601,2,101,10500,0
dp,1,201,1,2,101,12000,90
dp,1,201,101,2,101,10800,104
dp,1,201,201,2,101,10500,0
dp,1,201,301,2,101,10500,0
dp,1,201,401,2,101,10600,0
dp,1,201,501,2,101,10600,0
dp,1,201,601,2,101,11500,150
dp,1,301,1,2,101,11300,249
dp,1,301,101,2,101,10900,238
dp,1,301,201,2,101,10500,0
dp,1,301,301,2,101,10800,153
dp,1,301,401,2,101,10700,0
dp,1,301,501,2,101,10600,0
dp,1,301,601,2,101,11500,0
dp,1,401,1,2,101,10900,572
dp,1,401,101,2,101,10200,116
dp,1,401,201,2,101,10300,64
dp,1,401,301,2,101,10800,656
dp,1,401,401,2,101,9600,0
dp,1,401,501,2,101,9600,0
dp,1,401,601,2,101,9600,0
dp,1,501,1,2,101,10900,398
dp,1,501,101,2,101,10000,22
dp,1,501,201,2,101,9600,0
dp,1,501,301,2,101,9600,0
dp,1,501,401,2,101,9600,0
dp,1,501,501,2,101,11000,838
dp,1,501,601,2,101,9700,0
dp,1,601,1,2,101,10300,217
dp,1,601,101,2,101,9600,141
dp,1,601,201,2,101,10300,536
dp,1,601,301,2,101,9700,0
dp,1,601,401,2,101,9600,0
dp,1,601,501,2,101,9700,0
dp,1,601,601,2,101,9600,0
dp,1,1,1,3,101,11400,3
dp,1,1,101,3,101,9700,1
dp,1,1,201,3,101,9500,0
dp,1,1,301,3,101,9400,0
dp,1,1,401,3,101,9400,0
dp,1,1,501,3,101,9400,0
dp,1,1,601,3,101,9500,0
dp,1,101,1,3,101,11400,150
dp,1,101,101,3,101,10100,18
dp,1,101,201,3,101,10100,68
dp,1,101,301,3,101,9500,0
dp,1,101,401,3,101,9400,0
dp,1,101,501,3,101,9500,0
dp,1,101,601,3,101,9400,0
dp,1,201,1,3,101,10200,89
dp,1,201,101,3,101,9900,187
dp,1,201,201,3,101,9500,0
dp,1,201,301,3,101,9500,0
dp,1,201,401,3,101,9500,0
dp,1,201,501,3,101,9500,0
dp,1,201,601,3,101,9400,0
dp,1,301,1,3,101,10800,160
dp,1,301,101,3,101,11300,324
dp,1,301,201,3,101,11000,288
dp,1,301,301,3,101,10600,245
dp,1,301,401,3,101,10400,0
dp,1,301,501,3,101,10700,0
dp,1,301,601,3,101,10500,0
dp,1,401,1,3,101,12000,324
dp,1,401,101,3,101,11000,58
dp,1,401,201,3,101,10900,161
dp,1,401,301,3,101,10700,0
dp,1,401,401,3,101,10500,0
dp,1,401,501,3,101,10500,0
dp,1,401,601,3,101,10600,0
dp,1,501,1,3,101,11400,348
dp,1,501,101,3,101,11600,398
dp,1,501,201,3,101,11000,229
dp,1,501,301,3,101,10500,0
dp,1,501,401,3,101,11100,245
dp,1,501,501,3,101,10800,444
dp,1,501,601,3,101,10600,0
dp,1,601,1,3,101,11300,321
dp,1,601,101,3,101,12400,1350
dp,1,601,201,3,101,11200,255
dp,1,601,301,3,101,9700,0
dp,1,601,401,3,101,10600,598
dp,1,601,501,3,101,9700,0
dp,1,601,601,3,101,10600,0
dp,1,1,1,4,101,11300,1
dp,1,1,101,4,101,10800,1
dp,1,1,201,4,101,10600,0
dp,1,1,301,4,101,10600,0
dp,1,1,401,4,101,10500,0
dp,1,1,501,4,101,10800,0
dp,1,1,601,4,101,10500,0
dp,1,101,1,4,101,12600,54
dp,1,101,101,4,101,12500,108
dp,1,101,201,4,101,10500,0
dp,1,101,301,4,101,12500,192
dp,1,101,401,4,101,12900,0
dp,1,101,501,4,101,10700,0
dp,1,101,601,4,101,10600,0
dp,1,201,1,4,101,13400,492
dp,1,201,101,4,101,10900,35
dp,1,201,201,4,101,13100,288
dp,1,201,301,4,101,10500,0
dp,1,201,401,4,101,10400,0
dp,1,201,501,4,101,10600,0
dp,1,201,601,4,101,10700,0
dp,1,301,1,4,101,13100,348
dp,1,301,101,4,101,10700,22
dp,1,301,201,4,101,12500,160
dp,1,301,301,4,101,10600,0
dp,1,301,401,4,101,10600,0
dp,1,301,501,4,101,9600,0
dp,1,301,601,4,101,10500,0
dp,1,401,1,4,101,12100,736
dp,1,401,101,4,101,11700,712
dp,1,401,201,4,101,10600,0
dp,1,401,301,4,101,10500,0
dp,1,401,401,4,101,10500,0
dp,1,401,501,4,101,10700,191
dp,1,401,601,4,101,10500,0
dp,1,501,1,4,101,12600,1053
dp,1,501,101,4,101,11200,184
dp,1,501,201,4,101,11500,1242
dp,1,501,301,4,101,10600,0
dp,1,501,401,4,101,10500,0
dp,1,501,501,4,101,12700,744
dp,1,501,601,4,101,10500,0
dp,1,601,1,4,101,12800,273
dp,1,601,101,4,101,11700,346
dp,1,601,201,4,101,10900,393
dp,1,601,301,4,101,10500,0
dp,1,601,401,4,101,10800,138
dp,1,601,501,4,101,10400,0
dp,1,601,601,4,101,10600,0
dp,1,1,1,5,101,12600,3
dp,1,1,101,5,101,12200,2
dp,1,1,201,5,101,9900,1
dp,1,1,301,5,101,10200,0
dp,1,1,401,5,101,10500,0
dp,1,1,501,5,101,10500,0
dp,1,1,601,5,101,10700,0
dp,1,101,1,5,101,11300,19
dp,1,101,101,5,101,10800,82
dp,1,101,201,5,101,10700,0
dp,1,101,301,5,101,10500,0
dp,1,101,401,5,101,10800,0
dp,1,101,501,5,101,10500,0
dp,1,101,601,5,101,10500,0
dp,1,201,1,5,101,11500,90
dp,1,201,101,5,101,11400,136
dp,1,201,201,5,101,9500,0
dp,1,201,301,5,101,9600,0
dp,1,201,401,5,101,11800,400
dp,1,201,501,5,101,9700,0
dp,1,201,601,5,101,9800,2
dp,1,301,1,5,101,11900,476
dp,1,301,101,5,101,10200,16
dp,1,301,201,5,101,9900,265
dp,1,301,301,5,101,10100,230
dp,1,301,401,5,101,9600,0
dp,1,301,501,5,101,9800,0
dp,1,301,601,5,101,10500,0
dp,1,401,1,5,101,12000,190
dp,1,401,101,5,101,10900,60
dp,1,401,201,5,101,11600,506
dp,1,401,301,5,101,10600,0
dp,1,401,401,5,101,11400,0
dp,1,401,501,5,101,9500,0
dp,1,401,601,5,101,9800,0
dp,1,501,1,5,101,12800,435
dp,1,501,101,5,101,10500,396
dp,1,501,201,5,101,9800,422
dp,1,501,301,5,101,9500,0
dp,1,501,401,5,101,9800,0
dp,1,501,501,5,101,11200,993
dp,1,501,601,5,101,9600,0
dp,1,601,1,5,101,11400,975
dp,1,601,101,5,101,9800,340
dp,1,601,201,5,101,9600,0
dp,1,601,301,5,101,9800,0
dp,1,601,401,5,101,9600,0
dp,1,601,501,5,101,9600,0
dp,1,601,601,5,101,9600,0
dp,1,1,1,6,101,13500,6
dp,1,1,101,6,101,11300,4
dp,1,1,201,6,101,11900,5
dp,1,1,301,6,101,9600,0
dp,1,1,401,6,101,9600,0
dp,1,1,501,6,101,9600,0
dp,1,1,601,6,101,9500,0
dp,1,101,1,6,101,10300,44
dp,1,101,101,6,101,9800,72
dp,1,101,201,6,101,9600,0
dp,1,101,301,6,101,9700,74
dp,1,101,401,6,101,9600,0
dp,1,101,501,6,101,9600,0
dp,1,101,601,6,101,9600,0
dp,1,201,1,6,101,11100,190
dp,1,201,101,6,101,11500,450
dp,1,201,201,6,101,10500,54
dp,1,201,301,6,101,10800,628
dp,1,201,401,6,101,11700,0
dp,1,201,501,6,101,9900,0
dp,1,201,601,6,101,9600,0
dp,1,301,1,6,101,10400,256
dp,1,301,101,6,101,10300,133
dp,1,301,201,6,101,10000,115
dp,1,301,301,6,101,10000,544
dp,1,301,401,6,101,11800,92
dp,1,301,501,6,101,9700,0
dp,1,301,601,6,101,9600,0
dp,1,401,1,6,101,10400,155
dp,1,401,101,6,101,10200,596
dp,1,401,201,6,101,10100,375
dp,1,401,301,6,101,9700,25
dp,1,401,401,6,101,9700,0
dp,1,401,501,6,101,9600,0
dp,1,401,601,6,101,9600,0
dp,1,501,1,6,101,11500,165
dp,1,501,101,6,101,11000,264
dp,1,501,201,6,101,10000,68
dp,1,501,301,6,101,10000,484
dp,1,501,401,6,101,10200,586
dp,1,501,501,6,101,9500,0
dp,1,501,601,6,101,9500,0
dp,1,601,1,6,101,12400,530
dp,1,601,101,6,101,10500,353
dp,1,601,201,6,101,10500,0
dp,1,601,301,6,101,10900,311
dp,1,601,401,6,101,10500,0
dp,1,601,501,6,101,12100,644
dp,1,601,601,6,101,10500,0
dp,1,1,1,7,101,13800,5
dp,1,1,101,7,101,10000,1
dp,1,1,201,7,101,9600,0
dp,1,1,301,7,101,9700,1
dp,1,1,401,7,101,9700,0
dp,1,1,501,7,101,9700,0
dp,1,1,601,7,101,9700,0
dp,1,101,1,7,101,13700,168
dp,1,101,101,7,101,9900,23
dp,1,101,201,7,101,10100,20
dp,1,101,301,7,101,10100,128
dp,1,101,401,7,101,9500,0
dp,1,101,501,7,101,9600,0
dp,1,101,601,7,101,9600,0
dp,1,201,1,7,101,11900,452
dp,1,201,101,7,101,9900,123
dp,1,201,201,7,101,10400,102
dp,1,201,301,7,101,9600,0
dp,1,201,401,7,101,9700,0
dp,1,201,501,7,101,9500,0
dp,1,201,601,7,101,9700,0
dp,1,301,1,7,101,13600,1379
dp,1,301,101,7,101,9800,237
dp,1,301,201,7,101,9600,0
dp,1,301,301,7,101,10500,657
dp,1,301,401,7,101,9500,0
dp,1,301,501,7,101,9700,0
dp,1,301,601,7,101,9800,0
dp,1,401,1,7,101,10900,312
dp,1,401,101,7,101,10500,621
dp,1,401,201,7,101,9600,0
dp,1,401,301,7,101,10000,306
dp,1,401,401,7,101,9700,0
dp,1,401,501,7,101,10500,1122
dp,1,401,601,7,101,9600,0
dp,1,501,1,7,101,13100,1122
dp,1,501,101,7,101,9800,459
dp,1,501,201,7,101,9700,392
dp,1,501,301,7,101,10000,19
dp,1,501,401,7,101,9800,0
dp,1,501,501,7,101,9700,427
dp,1,501,601,7,101,9500,0
dp,1,601,1,7,101,12600,250
dp,1,601,101,7,101,10400,390
dp,1,601,201,7,101,9600,0
dp,1,601,301,7,101,9600,0
dp,1,601,401,7,101,9700,0
dp,1,601,501,7,101,11200,849
dp,1,601,601,7,101,9600,0
dp,1,1,1,1,201,11500,1
dp,1,1,101,1,201,10700,1
dp,1,1,201,1,201,11000,1
dp,1,1,301,1,201,12200,1
dp,1,1,401,1,201,10700,0
dp,1,1,501,1,201,10700,0
dp,1,1,601,1,201,10800,0
dp,1,101,1,1,201,12500,46
dp,1,101,101,1,201,10800,66
