Algorithm,TotalItems,ItemsValue,ItemsWeight,Quantity,Capacity,Time_ns,Result
simulated-annealing,1,1,601,6,1,285200,0
simulated-annealing,1,101,1,6,1,230400,12
simulated-annealing,1,101,101,6,1,287200,0
simulated-annealing,1,101,201,6,1,289800,0
simulated-annealing,1,101,301,6,1,289000,0
simulated-annealing,1,101,401,6,1,288800,0
simulated-annealing,1,101,501,6,1,298500,0
simulated-annealing,1,101,601,6,1,303900,0
simulated-annealing,1,201,1,6,1,238700,180
simulated-annealing,1,201,101,6,1,303000,0
simulated-annealing,1,201,201,6,1,305400,0
simulated-annealing,1,201,301,6,1,306000,0
simulated-annealing,1,201,401,6,1,343800,0
simulated-annealing,1,201,501,6,1,342900,0
simulated-annealing,1,201,601,6,1,343900,0
simulated-annealing,1,301,1,6,1,272800,181
simulated-annealing,1,301,101,6,1,351800,0
simulated-annealing,1,301,201,6,1,341100,0
simulated-annealing,1,301,301,6,1,373300,0
simulated-annealing,1,301,401,6,1,337500,0
simulated-annealing,1,301,501,6,1,345400,0
simulated-annealing,1,301,601,6,1,361700,0
simulated-annealing,1,401,1,6,1,284700,91
simulated-annealing,1,401,101,6,1,362100,0
simulated-annealing,1,401,201,6,1,361700,0
simulated-annealing,1,401,301,6,1,363700,0
simulated-annealing,1,401,401,6,1,366300,0
simulated-annealing,1,401,501,6,1,391000,0
simulated-annealing,1,401,601,6,1,378000,0
simulated-annealing,1,501,1,6,1,289600,482
simulated-annealing,1,501,101,6,1,369000,0
simulated-annealing,1,501,201,6,1,362100,0
simulated-annealing,1,501,301,6,1,368900,0
simulated-annealing,1,501,401,6,1,364300,0
simulated-annealing,1,501,501,6,1,370600,0
simulated-annealing,1,501,601,6,1,370300,0
simulated-annealing,1,601,1,6,1,293300,78
simulated-annealing,1,601,101,6,1,369400,0
simulated-annealing,1,601,201,6,1,359700,0
simulated-annealing,1,601,301,6,1,366100,0
simulated-annealing,1,601,401,6,1,363100,0
simulated-annealing,1,601,501,6,1,508200,0
simulated-annealing,1,601,601,6,1,367500,0
simulated-annealing,1,1,1,7,1,300300,1
simulated-annealing,1,1,101,7,1,363300,0
simulated-annealing,1,1,201,7,1,362200,0
simulated-annealing,1,1,301,7,1,369000,0
simulated-annealing,1,1,401,7,1,361600,0
simulated-annealing,1,1,501,7,1,360200,0
simulated-annealing,1,1,601,7,1,361100,0
simulated-annealing,1,101,1,7,1,276600,68
simulated-annealing,1,101,101,7,1,345900,0
simulated-annealing,1,101,201,7,1,352300,0
simulated-annealing,1,101,301,7,1,343800,0
simulated-annealing,1,101,401,7,1,335400,0
simulated-annealing,1,101,501,7,1,335500,0
simulated-annealing,1,101,601,7,1,336400,0
simulated-annealing,1,201,1,7,1,270500,30
simulated-annealing,1,201,101,7,1,340800,0
simulated-annealing,1,201,201,7,1,341400,0
simulated-annealing,1,201,301,7,1,336300,0
simulated-annealing,1,201,401,7,1,332900,0
simulated-annealing,1,201,501,7,1,329600,0
simulated-annealing,1,201,601,7,1,329900,0
simulated-annealing,1,301,1,7,1,261700,218
simulated-annealing,1,301,101,7,1,329000,0
simulated-annealing,1,301,201,7,1,329900,0
simulated-annealing,1,301,301,7,1,331000,0
simulated-annealing,1,301,401,7,1,322100,0
simulated-annealing,1,301,501,7,1,316800,0
simulated-annealing,1,301,601,7,1,330500,0
simulated-annealing,1,401,1,7,1,352100,256
simulated-annealing,1,401,101,7,1,285100,0
simulated-annealing,1,401,201,7,1,290400,0
simulated-annealing,1,401,301,7,1,292900,0
simulated-annealing,1,401,401,7,1,283000,0
simulated-annealing,1,401,501,7,1,281900,0
simulated-annealing,1,401,601,7,1,282400,0
simulated-annealing,1,501,1,7,1,214100,474
simulated-annealing,1,501,101,7,1,268300,0
simulated-annealing,1,501,201,7,1,269100,0
simulated-annealing,1,501,301,7,1,271000,0
simulated-annealing,1,501,401,7,1,268000,0
simulated-annealing,1,501,501,7,1,267400,0
simulated-annealing,1,501,601,7,1,264400,0
simulated-annealing,1,601,1,7,1,203600,470
simulated-annealing,1,601,101,7,1,269800,0
simulated-annealing,1,601,201,7,1,267600,0
simulated-annealing,1,601,301,7,1,262400,0
simulated-annealing,1,601,401,7,1,260200,0
simulated-annealing,1,601,501,7,1,259700,0
simulated-annealing,1,601,601,7,1,258300,0
simulated-annealing,1,1,1,1,101,210600,1
simulated-annealing,1,1,101,1,101,209800,1
simulated-annealing,1,1,201,1,101,208300,1
simulated-annealing,1,1,301,1,101,255300,0
simulated-annealing,1,1,401,1,101,206400,1
simulated-annealing,1,1,501,1,101,205200,1
simulated-annealing,1,1,601,1,101,257400,0
simulated-annealing,1,101,1,1,101,202500,67
simulated-annealing,1,101,101,1,101,203000,83
simulated-annealing,1,101,201,1,101,259200,0
simulated-annealing,1,101,301,1,101,202200,86
simulated-annealing,1,101,401,1,101,263800,0
simulated-annealing,1,101,501,1,101,260700,0
simulated-annealing,1,101,601,1,101,317300,0
simulated-annealing,1,201,1,1,101,207100,78
