Algorithm,TotalItems,ItemsValue,ItemsWeight,Quantity,Capacity,Time_ns,Result
monte-carlo,1,401,501,5,101,100,-1
monte-carlo,1,401,601,5,101,200,-1
monte-carlo,1,501,1,5,101,200,-1
monte-carlo,1,501,101,5,101,100,-1
monte-carlo,1,501,201,5,101,100,-1
monte-carlo,1,501,301,5,101,200,-1
monte-carlo,1,501,401,5,101,200,-1
monte-carlo,1,501,501,5,101,200,-1
monte-carlo,1,501,601,5,101,100,-1
monte-carlo,1,601,1,5,101,100,-1
monte-carlo,1,601,101,5,101,100,-1
monte-carlo,1,601,201,5,101,100,-1
monte-carlo,1,601,301,5,101,100,-1
monte-carlo,1,601,401,5,101,100,-1
monte-carlo,1,601,501,5,101,100,-1
monte-carlo,1,601,601,5,101,100,-1
monte-carlo,1,1,1,6,101,100,-1
monte-carlo,1,1,101,6,101,100,-1
monte-carlo,1,1,201,6,101,100,-1
monte-carlo,1,1,301,6,101,200,-1
monte-carlo,1,1,401,6,101,100,-1
monte-carlo,1,1,501,6,101,100,-1
monte-carlo,1,1,601,6,101,100,-1
monte-carlo,1,101,1,6,101,200,-1
monte-carlo,1,101,101,6,101,100,-1
monte-carlo,1,101,201,6,101,100,-1
monte-carlo,1,101,301,6,101,100,-1
monte-carlo,1,101,401,6,101,100,-1
monte-carlo,1,101,501,6,101,100,-1
monte-carlo,1,101,601,6,101,100,-1
monte-carlo,1,201,1,6,101,100,-1
monte-carlo,1,201,101,6,101,100,-1
monte-carlo,1,201,201,6,101,200,-1
monte-carlo,1,201,301,6,101,100,-1
monte-carlo,1,201,401,6,101,100,-1
monte-carlo,1,201,501,6,101,100,-1
monte-carlo,1,201,601,6,101,100,-1
monte-carlo,1,301,1,6,101,100,-1
monte-carlo,1,301,101,6,101,200,-1
monte-carlo,1,301,201,6,101,100,-1
monte-carlo,1,301,301,6,101,200,-1
monte-carlo,1,301,401,6,101,200,-1
monte-carlo,1,301,501,6,101,200,-1
monte-carlo,1,301,601,6,101,100,-1
monte-carlo,1,401,1,6,101,100,-1
monte-carlo,1,401,101,6,101,100,-1
monte-carlo,1,401,201,6,101,100,-1
monte-carlo,1,401,301,6,101,100,-1
monte-carlo,1,401,401,6,101,100,-1
