Algorithm,TotalItems,ItemsValue,ItemsWeight,Quantity,Capacity,Time_ns,Result
greedy,4,101,501,6,201,500,83
greedy,4,101,601,6,201,500,105
greedy,4,201,1,6,201,500,467
greedy,4,201,101,6,201,500,233
greedy,4,201,201,6,201,600,196
greedy,4,201,301,6,201,500,152
greedy,4,201,401,6,201,500,296
greedy,4,201,501,6,201,500,103
greedy,4,201,601,6,201,600,53
greedy,4,301,1,6,201,500,654
greedy,4,301,101,6,201,500,964
greedy,4,301,201,6,201,500,237
greedy,4,301,301,6,201,600,315
greedy,4,301,401,6,201,500,427
greedy,4,301,501,6,201,500,333
greedy,4,301,601,6,201,400,0
greedy,4,401,1,6,201,500,926
greedy,4,401,101,6,201,500,661
greedy,4,401,201,6,201,500,539
greedy,4,401,301,6,201,400,0
greedy,4,401,401,6,201,500,365
greedy,4,401,501,6,201,500,80
greedy,4,401,601,6,201,500,260
greedy,4,501,1,6,201,400,985
greedy,4,501,101,6,201,500,569
greedy,4,501,201,6,201,500,497
greedy,4,501,301,6,201,500,655
greedy,4,501,401,6,201,400,0
greedy,4,501,501,6,201,500,266
greedy,4,501,601,6,201,400,0
greedy,4,601,1,6,201,500,1662
greedy,4,601,101,6,201,300,863
greedy,4,601,201,6,201,600,593
greedy,4,601,301,6,201,500,921
greedy,4,601,401,6,201,500,248
greedy,4,601,501,6,201,500,1123
greedy,4,601,601,6,201,600,693
greedy,4,1,1,7,201,500,4
greedy,4,1,101,7,201,500,3
greedy,4,1,201,7,201,400,2
greedy,4,1,301,7,201,500,2
greedy,4,1,401,7,201,400,2
greedy,4,1,501,7,201,500,0
greedy,4,1,601,7,201,500,2
greedy,4,101,1,7,201,500,194
greedy,4,101,101,7,201,500,142
greedy,4,101,201,7,201,500,163
greedy,4,101,301,7,201,400,245
greedy,4,101,401,7,201,600,65
greedy,4,101,501,7,201,500,95
greedy,4,101,601,7,201,500,0
greedy,4,201,1,7,201,400,427
greedy,4,201,101,7,201,600,433
greedy,4,201,201,7,201,500,151
greedy,4,201,301,7,201,500,126
greedy,4,201,401,7,201,500,5
greedy,4,201,501,7,201,600,102
greedy,4,201,601,7,201,500,183
greedy,4,301,1,7,201,500,500
greedy,4,301,101,7,201,400,400
greedy,4,301,201,7,201,500,232
greedy,4,301,301,7,201,500,29
greedy,4,301,401,7,201,700,295
greedy,4,301,501,7,201,300,101
greedy,4,301,601,7,201,400,386
greedy,4,401,1,7,201,400,803
greedy,4,401,101,7,201,500,918
greedy,4,401,201,7,201,400,380
greedy,4,401,301,7,201,500,193
greedy,4,401,401,7,201,500,142
greedy,4,401,501,7,201,500,0
greedy,4,401,601,7,201,500,12
greedy,4,501,1,7,201,500,1368
greedy,4,501,101,7,201,400,793
greedy,4,501,201,7,201,500,499
greedy,4,501,301,7,201,400,461
greedy,4,501,401,7,201,400,416
greedy,4,501,501,7,201,400,347
greedy,4,501,601,7,201,500,162
greedy,4,601,1,7,201,300,1031
greedy,4,601,101,7,201,400,665
greedy,4,601,201,7,201,400,734
greedy,4,601,301,7,201,400,421
greedy,4,601,401,7,201,400,499
greedy,4,601,501,7,201,500,521
greedy,4,601,601,7,201,400,206
greedy,4,1,1,1,301,500,4
greedy,4,1,101,1,301,400,4
greedy,4,1,201,1,301,400,4
greedy,4,1,301,1,301,400,1
greedy,4,1,401,1,301,500,1
greedy,4,1,501,1,301,400,1
greedy,4,1,601,1,301,500,2
greedy,4,101,1,1,301,400,221
greedy,4,101,101,1,301,400,149
greedy,4,101,201,1,301,400,91
greedy,4,101,301,1,301,500,125
greedy,4,101,401,1,301,400,152
greedy,4,101,501,1,301,500,78
greedy,4,101,601,1,301,400,0
greedy,4,201,1,1,301,400,511
greedy,4,201,101,1,301,400,649
greedy,4,201,201,1,301,500,539
greedy,4,201,301,1,301,400,226
greedy,4,201,401,1,301,400,374
greedy,4,201,501,1,301,400,164
greedy,4,201,601,1,301,400,38
greedy,4,301,1,1,301,400,718
greedy,4,301,101,1,301,500,674
greedy,4,301,201,1,301,400,248
greedy,4,301,301,1,301,500,375
greedy,4,301,401,1,301,400,194
greedy,4,301,501,1,301,400,211
greedy,4,301,601,1,301,500,363
greedy,4,401,1,1,301,500,746
greedy,4,401,101,1,301,500,485
greedy,4,401,201,1,301,600,1052
greedy,4,401,301,1,301,400,535
greedy,4,401,401,1,301,500,318
greedy,4,401,501,1,301,400,198
greedy,4,401,601,1,301,500,0
greedy,4,501,1,1,301,400,1078
greedy,4,501,101,1,301,500,1119
greedy,4,501,201,1,301,400,577
greedy,4,501,301,1,301,400,551
greedy,4,501,401,1,301,500,344
greedy,4,501,501,1,301,500,284
greedy,4,501,601,1,301,400,744
greedy,4,601,1,1,301,500,1664
greedy,4,601,101,1,301,400,1444
greedy,4,601,201,1,301,500,1366
greedy,4,601,301,1,301,400,1034
greedy,4,601,401,1,301,500,951
greedy,4,601,501,1,301,500,275
greedy,4,601,601,1,301,500,1294
greedy,4,1,1,2,301,400,4
greedy,4,1,101,2,301,600,4
greedy,4,1,201,2,301,400,4
greedy,4,1,301,2,301,400,2
greedy,4,1,401,2,301,400,1
greedy,4,1,501,2,301,500,2
greedy,4,1,601,2,301,500,1
greedy,4,101,1,2,301,500,279
greedy,4,101,101,2,301,400,181
greedy,4,101,201,2,301,500,123
greedy,4,101,301,2,301,400,240
greedy,4,101,401,2,301,500,95
greedy,4,101,501,2,301,400,88
greedy,4,101,601,2,301,500,11
greedy,4,201,1,2,301,400,374
greedy,4,201,101,2,301,500,450
greedy,4,201,201,2,301,500,286
greedy,4,201,301,2,301,500,302
greedy,4,201,401,2,301,400,161
greedy,4,201,501,2,301,500,158
greedy,4,201,601,2,301,500,86
greedy,4,301,1,2,301,500,750
greedy,4,301,101,2,301,400,1012
greedy,4,301,201,2,301,400,710
greedy,4,301,301,2,301,500,276
greedy,4,301,401,2,301,400,293
greedy,4,301,501,2,301,400,255
greedy,4,301,601,2,301,500,166
greedy,4,401,1,2,301,400,975
greedy,4,401,101,2,301,500,1221
greedy,4,401,201,2,301,400,1046
greedy,4,401,301,2,301,400,749
greedy,4,401,401,2,301,400,318
greedy,4,401,501,2,301,500,146
greedy,4,401,601,2,301,400,104
greedy,4,501,1,2,301,400,972
greedy,4,501,101,2,301,400,1174
greedy,4,501,201,2,301,500,542
greedy,4,501,301,2,301,500,166
greedy,4,501,401,2,301,500,897
greedy,4,501,501,2,301,400,602
greedy,4,501,601,2,301,500,471
greedy,4,601,1,2,301,500,1145
greedy,4,601,101,2,301,500,1604
greedy,4,601,201,2,301,400,1121
greedy,4,601,301,2,301,500,626
greedy,4,601,401,2,301,500,457
greedy,4,601,501,2,301,500,557
greedy,4,601,601,2,301,400,585
greedy,4,1,1,3,301,500,4
greedy,4,1,101,3,301,400,4
greedy,4,1,201,3,301,500,4
greedy,4,1,301,3,301,400,2
greedy,4,1,401,3,301,500,2
greedy,4,1,501,3,301,400,1
greedy,4,1,601,3,301,600,2
greedy,4,101,1,3,301,400,190
greedy,4,101,101,3,301,500,156
greedy,4,101,201,3,301,400,230
greedy,4,101,301,3,301,500,226
greedy,4,101,401,3,301,400,169
greedy,4,101,501,3,301,500,66
greedy,4,101,601,3,301,400,74
greedy,4,201,1,3,301,500,566
greedy,4,201,101,3,301,400,388
greedy,4,201,201,3,301,500,262
greedy,4,201,301,3,301,400,473
greedy,4,201,401,3,301,500,143
greedy,4,201,501,3,301,500,163
greedy,4,201,601,3,301,500,32
greedy,4,301,1,3,301,400,537
greedy,4,301,101,3,301,500,263
greedy,4,301,201,3,301,400,452
greedy,4,301,301,3,301,500,546
greedy,4,301,401,3,301,400,530
greedy,4,301,501,3,301,500,226
greedy,4,301,601,3,301,400,438
greedy,4,401,1,3,301,500,1050
greedy,4,401,101,3,301,400,873
greedy,4,401,201,3,301,500,274
greedy,4,401,301,3,301,400,529
greedy,4,401,401,3,301,700,356
greedy,4,401,501,3,301,400,580
greedy,4,401,601,3,301,400,109
greedy,4,501,1,3,301,400,673
greedy,4,501,101,3,301,500,1146
greedy,4,501,201,3,301,400,924
greedy,4,501,301,3,301,500,513
greedy,4,501,401,3,301,400,589
greedy,4,501,501,3,301,400,789
greedy,4,501,601,3,301,500,624
greedy,4,601,1,3,301,500,538
greedy,4,601,101,3,301,400,1640
greedy,4,601,201,3,301,500,879
greedy,4,601,301,3,301,500,499
greedy,4,601,401,3,301,400,1252
greedy,4,601,501,3,301,400,721
greedy,4,601,601,3,301,500,957
greedy,4,1,1,4,301,400,4
greedy,4,1,101,4,301,400,4
greedy,4,1,201,4,301,400,3
greedy,4,1,301,4,301,500,2
greedy,4,1,401,4,301,400,3
greedy,4,1,501,4,301,500,1
greedy,4,1,601,4,301,400,1
greedy,4,101,1,4,301,400,152
greedy,4,101,101,4,301,500,229
greedy,4,101,201,4,301,500,231
greedy,4,101,301,4,301,400,44
greedy,4,101,401,4,301,500,22
greedy,4,101,501,4,301,400,121
greedy,4,101,601,4,301,500,16
greedy,4,201,1,4,301,400,225
greedy,4,201,101,4,301,600,373
greedy,4,201,201,4,301,500,223
greedy,4,201,301,4,301,500,195
greedy,4,201,401,4,301,400,44
greedy,4,201,501,4,301,400,44
greedy,4,201,601,4,301,400,41
greedy,4,301,1,4,301,500,540
greedy,4,301,101,4,301,500,906
greedy,4,301,201,4,301,500,562
greedy,4,301,301,4,301,500,746
greedy,4,301,401,4,301,3500,135
greedy,4,301,501,4,301,400,243
greedy,4,301,601,4,301,500,381
greedy,4,401,1,4,301,400,611
greedy,4,401,101,4,301,500,630
greedy,4,401,201,4,301,500,657
greedy,4,401,301,4,301,500,505
greedy,4,401,401,4,301,500,317
greedy,4,401,501,4,301,500,167
greedy,4,401,601,4,301,500,36
greedy,4,501,1,4,301,400,914
greedy,4,501,101,4,301,400,767
greedy,4,501,201,4,301,500,732
greedy,4,501,301,4,301,300,796
greedy,4,501,401,4,301,500,135
greedy,4,501,501,4,301,400,438
greedy,4,501,601,4,301,500,290
greedy,4,601,1,4,301,400,613
greedy,4,601,101,4,301,400,928
greedy,4,601,201,4,301,400,1044
greedy,4,601,301,4,301,500,451
greedy,4,601,401,4,301,400,1541
greedy,4,601,501,4,301,500,534
greedy,4,601,601,4,301,500,691
greedy,4,1,1,5,301,500,4
greedy,4,1,101,5,301,400,4
greedy,4,1,201,5,301,400,3
greedy,4,1,301,5,301,400,2
greedy,4,1,401,5,301,400,2
greedy,4,1,501,5,301,400,2
greedy,4,1,601,5,301,400,1
greedy,4,101,1,5,301,400,268
greedy,4,101,101,5,301,400,159
greedy,4,101,201,5,301,400,162
greedy,4,101,301,5,301,500,55
greedy,4,101,401,5,301,400,88
greedy,4,101,501,5,301,500,64
greedy,4,101,601,5,301,400,108
greedy,4,201,1,5,301,400,441
greedy,4,201,101,5,301,400,649
greedy,4,201,201,5,301,500,432
greedy,4,201,301,5,301,400,151
greedy,4,201,401,5,301,400,238
greedy,4,201,501,5,301,300,285
greedy,4,201,601,5,301,500,168
greedy,4,301,1,5,301,400,595
greedy,4,301,101,5,301,500,620
greedy,4,301,201,5,301,400,220
greedy,4,301,301,5,301,400,229
greedy,4,301,401,5,301,400,407
greedy,4,301,501,5,301,400,368
greedy,4,301,601,5,301,400,0
greedy,4,401,1,5,301,500,703
greedy,4,401,101,5,301,400,649
greedy,4,401,201,5,301,500,491
greedy,4,401,301,5,301,400,489
greedy,4,401,401,5,301,500,382
greedy,4,401,501,5,301,400,315
greedy,4,401,601,5,301,500,35
greedy,4,501,1,5,301,400,1108
greedy,4,501,101,5,301,500,823
greedy,4,501,201,5,301,400,479
greedy,4,501,301,5,301,500,830
greedy,4,501,401,5,301,400,567
greedy,4,501,501,5,301,500,141
greedy,4,501,601,5,301,400,390
greedy,4,601,1,5,301,400,1508
greedy,4,601,101,5,301,400,1131
greedy,4,601,201,5,301,600,877
greedy,4,601,301,5,301,400,558
greedy,4,601,401,5,301,500,782
greedy,4,601,501,5,301,400,962
greedy,4,601,601,5,301,500,144
greedy,4,1,1,6,301,300,4
greedy,4,1,101,6,301,500,4
greedy,4,1,201,6,301,400,2
greedy,4,1,301,6,301,500,2
greedy,4,1,401,6,301,400,2
greedy,4,1,501,6,301,600,1
greedy,4,1,601,6,301,1100,2
greedy,4,101,1,6,301,500,209
greedy,4,101,101,6,301,500,192
greedy,4,101,201,6,301,500,130
greedy,4,101,301,6,301,400,146
greedy,4,101,401,6,301,400,72
greedy,4,101,501,6,301,400,57
greedy,4,101,601,6,301,500,154
greedy,4,201,1,6,301,400,411
greedy,4,201,101,6,301,400,318
greedy,4,201,201,6,301,400,307
greedy,4,201,301,6,301,400,145
greedy,4,201,401,6,301,400,126
greedy,4,201,501,6,301,500,286
greedy,4,201,601,6,301,400,168
greedy,4,301,1,6,301,400,733
greedy,4,301,101,6,301,400,310
greedy,4,301,201,6,301,500,437
greedy,4,301,301,6,301,400,468
greedy,4,301,401,6,301,500,112
greedy,4,301,501,6,301,400,244
greedy,4,301,601,6,301,400,140
greedy,4,401,1,6,301,400,574
greedy,4,401,101,6,301,500,763
greedy,4,401,201,6,301,500,556
greedy,4,401,301,6,301,500,710
greedy,4,401,401,6,301,500,549
greedy,4,401,501,6,301,500,507
greedy,4,401,601,6,301,400,111
greedy,4,501,1,6,301,500,769
greedy,4,501,101,6,301,400,931
greedy,4,501,201,6,301,500,591
greedy,4,501,301,6,301,500,184
greedy,4,501,401,6,301,600,722
greedy,4,501,501,6,301,600,1075
greedy,4,501,601,6,301,600,206
greedy,4,601,1,6,301,500,1477
greedy,4,601,101,6,301,500,487
greedy,4,601,201,6,301,400,1097
greedy,4,601,301,6,301,500,1299
greedy,4,601,401,6,301,400,700
greedy,4,601,501,6,301,500,491
greedy,4,601,601,6,301,500,724
greedy,4,1,1,7,301,500,4
greedy,4,1,101,7,301,500,4
greedy,4,1,201,7,301,700,4
greedy,4,1,301,7,301,400,3
greedy,4,1,401,7,301,600,2
greedy,4,1,501,7,301,400,2
greedy,4,1,601,7,301,500,0
greedy,4,101,1,7,301,500,223
greedy,4,101,101,7,301,1600,161
greedy,4,101,201,7,301,400,197
greedy,4,101,301,7,301,500,122
greedy,4,101,401,7,301,400,53
greedy,4,101,501,7,301,500,74
greedy,4,101,601,7,301,400,57
greedy,4,201,1,7,301,500,535
greedy,4,201,101,7,301,500,293
greedy,4,201,201,7,301,400,414
greedy,4,201,301,7,301,400,205
greedy,4,201,401,7,301,500,266
greedy,4,201,501,7,301,400,64
greedy,4,201,601,7,301,400,286
greedy,4,301,1,7,301,400,929
greedy,4,301,101,7,301,400,451
greedy,4,301,201,7,301,400,273
greedy,4,301,301,7,301,400,586
greedy,4,301,401,7,301,400,166
greedy,4,301,501,7,301,500,305
greedy,4,301,601,7,301,600,204
greedy,4,401,1,7,301,500,460
greedy,4,401,101,7,301,400,421
greedy,4,401,201,7,301,500,418
greedy,4,401,301,7,301,400,388
greedy,4,401,401,7,301,500,366
greedy,4,401,501,7,301,400,725
greedy,4,401,601,7,301,500,391
greedy,4,501,1,7,301,400,1157
greedy,4,501,101,7,301,400,1227
greedy,4,501,201,7,301,400,813
greedy,4,501,301,7,301,500,620
greedy,4,501,401,7,301,400,269
greedy,4,501,501,7,301,400,238
greedy,4,501,601,7,301,400,0
greedy,4,601,1,7,301,500,1027
greedy,4,601,101,7,301,400,1823
greedy,4,601,201,7,301,400,809
greedy,4,601,301,7,301,400,416
greedy,4,601,401,7,301,400,919
greedy,4,601,501,7,301,400,963
greedy,4,601,601,7,301,400,437
greedy,4,1,1,1,401,400,4
greedy,4,1,101,1,401,400,4
greedy,4,1,201,1,401,400,2
greedy,4,1,301,1,401,400,3
greedy,4,1,401,1,401,400,1
greedy,4,1,501,1,401,400,2
greedy,4,1,601,1,401,400,2
greedy,4,101,1,1,401,500,198
greedy,4,101,101,1,401,400,297
greedy,4,101,201,1,401,500,147
greedy,4,101,301,1,401,400,212
greedy,4,101,401,1,401,400,106
greedy,4,101,501,1,401,400,212
greedy,4,101,601,1,401,500,71
greedy,4,201,1,1,401,400,521
greedy,4,201,101,1,401,500,500
greedy,4,201,201,1,401,400,258
greedy,4,201,301,1,401,500,261
greedy,4,201,401,1,401,400,135
greedy,4,201,501,1,401,500,117
greedy,4,201,601,1,401,400,287
greedy,4,301,1,1,401,500,500
greedy,4,301,101,1,401,400,211
greedy,4,301,201,1,401,500,330
greedy,4,301,301,1,401,400,491
greedy,4,301,401,1,401,500,563
greedy,4,301,501,1,401,300,504
greedy,4,301,601,1,401,400,187
greedy,4,401,1,1,401,300,413
greedy,4,401,101,1,401,600,1193
greedy,4,401,201,1,401,300,666
greedy,4,401,301,1,401,500,609
greedy,4,401,401,1,401,400,294
greedy,4,401,501,1,401,400,346
greedy,4,401,601,1,401,300,303
greedy,4,501,1,1,401,400,936
greedy,4,501,101,1,401,300,1657
greedy,4,501,201,1,401,400,694
greedy,4,501,301,1,401,500,559
greedy,4,501,401,1,401,400,846
greedy,4,501,501,1,401,400,781
greedy,4,501,601,1,401,500,515
greedy,4,601,1,1,401,300,644
greedy,4,601,101,1,401,400,1219
greedy,4,601,201,1,401,400,1070
greedy,4,601,301,1,401,500,605
greedy,4,601,401,1,401,400,826
greedy,4,601,501,1,401,400,571
greedy,4,601,601,1,401,400,268
greedy,4,1,1,2,401,500,4
greedy,4,1,101,2,401,400,4
greedy,4,1,201,2,401,500,4
greedy,4,1,301,2,401,400,2
greedy,4,1,401,2,401,500,3
greedy,4,1,501,2,401,400,1
greedy,4,1,601,2,401,500,2
greedy,4,101,1,2,401,400,297
greedy,4,101,101,2,401,400,129
greedy,4,101,201,2,401,400,143
greedy,4,101,301,2,401,500,150
greedy,4,101,401,2,401,300,189
greedy,4,101,501,2,401,500,68
greedy,4,101,601,2,401,400,164
greedy,4,201,1,2,401,500,339
greedy,4,201,101,2,401,400,342
greedy,4,201,201,2,401,500,430
greedy,4,201,301,2,401,400,531
greedy,4,201,401,2,401,500,161
greedy,4,201,501,2,401,400,254
greedy,4,201,601,2,401,400,175
greedy,4,301,1,2,401,400,689
greedy,4,301,101,2,401,500,758
greedy,4,301,201,2,401,400,588
greedy,4,301,301,2,401,500,450
greedy,4,301,401,2,401,400,196
greedy,4,301,501,2,401,500,540
greedy,4,301,601,2,401,400,250
greedy,4,401,1,2,401,400,850
greedy,4,401,101,2,401,300,832
greedy,4,401,201,2,401,400,645
greedy,4,401,301,2,401,400,451
greedy,4,401,401,2,401,500,451
greedy,4,401,501,2,401,400,692
greedy,4,401,601,2,401,400,587
greedy,4,501,1,2,401,400,1254
greedy,4,501,101,2,401,500,1478
greedy,4,501,201,2,401,500,1251
greedy,4,501,301,2,401,500,908
greedy,4,501,401,2,401,300,487
greedy,4,501,501,2,401,500,247
greedy,4,501,601,2,401,400,169
greedy,4,601,1,2,401,500,1506
greedy,4,601,101,2,401,400,920
greedy,4,601,201,2,401,400,1201
greedy,4,601,301,2,401,400,429
greedy,4,601,401,2,401,500,994
greedy,4,601,501,2,401,500,659
greedy,4,601,601,2,401,400,557
greedy,4,1,1,3,401,400,4
greedy,4,1,101,3,401,400,4
greedy,4,1,201,3,401,400,4
greedy,4,1,301,3,401,500,2
greedy,4,1,401,3,401,400,3
greedy,4,1,501,3,401,600,2
greedy,4,1,601,3,401,400,2
greedy,4,101,1,3,401,500,239
greedy,4,101,101,3,401,400,163
greedy,4,101,201,3,401,500,217
greedy,4,101,301,3,401,400,181
greedy,4,101,401,3,401,400,162
greedy,4,101,501,3,401,400,154
greedy,4,101,601,3,401,500,97
greedy,4,201,1,3,401,400,389
greedy,4,201,101,3,401,400,217
greedy,4,201,201,3,401,400,505
greedy,4,201,301,3,401,400,458
greedy,4,201,401,3,401,400,178
greedy,4,201,501,3,401,400,125
greedy,4,201,601,3,401,300,100
greedy,4,301,1,3,401,500,566
greedy,4,301,101,3,401,400,174
greedy,4,301,201,3,401,400,437
greedy,4,301,301,3,401,400,574
greedy,4,301,401,3,401,500,243
greedy,4,301,501,3,401,5100,138
greedy,4,301,601,3,401,500,267
greedy,4,401,1,3,401,400,782
greedy,4,401,101,3,401,500,790
greedy,4,401,201,3,401,400,856
greedy,4,401,301,3,401,500,485
greedy,4,401,401,3,401,400,195
greedy,4,401,501,3,401,500,966
greedy,4,401,601,3,401,400,552
greedy,4,501,1,3,401,400,656
greedy,4,501,101,3,401,500,1300
greedy,4,501,201,3,401,500,820
greedy,4,501,301,3,401,400,621
greedy,4,501,401,3,401,500,166
greedy,4,501,501,3,401,500,656
greedy,4,501,601,3,401,400,784
greedy,4,601,1,3,401,400,1121
greedy,4,601,101,3,401,400,1398
greedy,4,601,201,3,401,500,745
greedy,4,601,301,3,401,400,964
greedy,4,601,401,3,401,400,934
greedy,4,601,501,3,401,500,1082
greedy,4,601,601,3,401,500,913
greedy,4,1,1,4,401,500,4
greedy,4,1,101,4,401,400,4
greedy,4,1,201,4,401,500,3
greedy,4,1,301,4,401,400,2
greedy,4,1,401,4,401,500,4
greedy,4,1,501,4,401,500,3
greedy,4,1,601,4,401,500,2
greedy,4,101,1,4,401,500,267
greedy,4,101,101,4,401,500,272
greedy,4,101,201,4,401,400,171
greedy,4,101,301,4,401,500,241
greedy,4,101,401,4,401,400,149
greedy,4,101,501,4,401,500,63
greedy,4,101,601,4,401,400,92
greedy,4,201,1,4,401,500,266
greedy,4,201,101,4,401,500,319
greedy,4,201,201,4,401,500,415
greedy,4,201,301,4,401,400,262
greedy,4,201,401,4,401,400,144
greedy,4,201,501,4,401,500,284
greedy,4,201,601,4,401,400,253
greedy,4,301,1,4,401,400,580
greedy,4,301,101,4,401,500,698
greedy,4,301,201,4,401,500,250
greedy,4,301,301,4,401,500,229
greedy,4,301,401,4,401,400,321
greedy,4,301,501,4,401,500,344
greedy,4,301,601,4,401,400,116
greedy,4,401,1,4,401,500,590
greedy,4,401,101,4,401,400,544
greedy,4,401,201,4,401,400,985
greedy,4,401,301,4,401,400,427
greedy,4,401,401,4,401,400,493
greedy,4,401,501,4,401,400,587
greedy,4,401,601,4,401,500,742
greedy,4,501,1,4,401,400,1115
greedy,4,501,101,4,401,500,790
greedy,4,501,201,4,401,400,959
greedy,4,501,301,4,401,400,972
greedy,4,501,401,4,401,400,292
greedy,4,501,501,4,401,500,877
greedy,4,501,601,4,401,500,581
greedy,4,601,1,4,401,500,1776
greedy,4,601,101,4,401,400,430
greedy,4,601,201,4,401,500,1466
greedy,4,601,301,4,401,400,1094
greedy,4,601,401,4,401,500,699
greedy,4,601,501,4,401,400,309
greedy,4,601,601,4,401,500,531
greedy,4,1,1,5,401,500,4
greedy,4,1,101,5,401,500,4
greedy,4,1,201,5,401,500,4
greedy,4,1,301,5,401,500,3
greedy,4,1,401,5,401,400,2
greedy,4,1,501,5,401,500,2
greedy,4,1,601,5,401,400,3
greedy,4,101,1,5,401,400,247
greedy,4,101,101,5,401,500,166
greedy,4,101,201,5,401,500,156
greedy,4,101,301,5,401,400,243
greedy,4,101,401,5,401,500,121
greedy,4,101,501,5,401,400,195
greedy,4,101,601,5,401,500,127
greedy,4,201,1,5,401,400,514
greedy,4,201,101,5,401,400,527
greedy,4,201,201,5,401,400,277
greedy,4,201,301,5,401,500,266
greedy,4,201,401,5,401,400,211
greedy,4,201,501,5,401,500,121
greedy,4,201,601,5,401,500,139
greedy,4,301,1,5,401,600,736
greedy,4,301,101,5,401,400,847
greedy,4,301,201,5,401,500,449
greedy,4,301,301,5,401,400,547
greedy,4,301,401,5,401,500,593
greedy,4,301,501,5,401,400,340
greedy,4,301,601,5,401,500,216
greedy,4,401,1,5,401,400,640
greedy,4,401,101,5,401,400,513
greedy,4,401,201,5,401,500,917
greedy,4,401,301,5,401,500,463
greedy,4,401,401,5,401,500,702
greedy,4,401,501,5,401,500,562
greedy,4,401,601,5,401,500,347
greedy,4,501,1,5,401,500,762
greedy,4,501,101,5,401,400,853
greedy,4,501,201,5,401,500,932
greedy,4,501,301,5,401,500,563
greedy,4,501,401,5,401,500,741
greedy,4,501,501,5,401,400,889
greedy,4,501,601,5,401,400,255
greedy,4,601,1,5,401,500,766
greedy,4,601,101,5,401,400,768
greedy,4,601,201,5,401,500,1181
greedy,4,601,301,5,401,400,515
greedy,4,601,401,5,401,400,927
greedy,4,601,501,5,401,500,858
greedy,4,601,601,5,401,400,602
greedy,4,1,1,6,401,400,4
greedy,4,1,101,6,401,400,4
greedy,4,1,201,6,401,500,3
greedy,4,1,301,6,401,400,3
greedy,4,1,401,6,401,500,3
greedy,4,1,501,6,401,400,1
greedy,4,1,601,6,401,500,2
greedy,4,101,1,6,401,500,162
greedy,4,101,101,6,401,400,247
greedy,4,101,201,6,401,400,165
greedy,4,101,301,6,401,400,184
greedy,4,101,401,6,401,400,159
greedy,4,101,501,6,401,600,245
greedy,4,101,601,6,401,400,33
greedy,4,201,1,6,401,500,321
greedy,4,201,101,6,401,400,264
greedy,4,201,201,6,401,500,219
greedy,4,201,301,6,401,500,266
greedy,4,201,401,6,401,500,233
greedy,4,201,501,6,401,400,236
greedy,4,201,601,6,401,400,112
greedy,4,301,1,6,401,400,561
greedy,4,301,101,6,401,400,757
greedy,4,301,201,6,401,400,359
greedy,4,301,301,6,401,500,492
greedy,4,301,401,6,401,500,688
greedy,4,301,501,6,401,400,175
greedy,4,301,601,6,401,400,176
greedy,4,401,1,6,401,400,571
greedy,4,401,101,6,401,400,974
greedy,4,401,201,6,401,500,977
greedy,4,401,301,6,401,400,139
greedy,4,401,401,6,401,500,626
greedy,4,401,501,6,401,400,836
greedy,4,401,601,6,401,500,445
greedy,4,501,1,6,401,400,1088
greedy,4,501,101,6,401,500,1343
greedy,4,501,201,6,401,400,1526
greedy,4,501,301,6,401,500,595
greedy,4,501,401,6,401,400,265
greedy,4,501,501,6,401,600,351
greedy,4,501,601,6,401,400,416
greedy,4,601,1,6,401,500,643
greedy,4,601,101,6,401,400,943
greedy,4,601,201,6,401,500,1639
greedy,4,601,301,6,401,400,1091
greedy,4,601,401,6,401,400,914
greedy,4,601,501,6,401,400,384
greedy,4,601,601,6,401,400,645
greedy,4,1,1,7,401,400,4
greedy,4,1,101,7,401,500,4
greedy,4,1,201,7,401,400,4
greedy,4,1,301,7,401,500,3
greedy,4,1,401,7,401,500,2
greedy,4,1,501,7,401,500,2
greedy,4,1,601,7,401,500,1
greedy,4,101,1,7,401,500,288
greedy,4,101,101,7,401,400,175
greedy,4,101,201,7,401,500,150
greedy,4,101,301,7,401,400,249
greedy,4,101,401,7,401,500,65
greedy,4,101,501,7,401,400,184
greedy,4,101,601,7,401,500,152
greedy,4,201,1,7,401,500,389
greedy,4,201,101,7,401,500,652
greedy,4,201,201,7,401,500,286
greedy,4,201,301,7,401,500,266
greedy,4,201,401,7,401,500,229
greedy,4,201,501,7,401,500,175
greedy,4,201,601,7,401,500,147
greedy,4,301,1,7,401,500,409
greedy,4,301,101,7,401,500,650
greedy,4,301,201,7,401,500,539
greedy,4,301,301,7,401,400,407
greedy,4,301,401,7,401,500,188
greedy,4,301,501,7,401,500,492
greedy,4,301,601,7,401,600,200
greedy,4,401,1,7,401,400,819
greedy,4,401,101,7,401,500,916
greedy,4,401,201,7,401,400,844
greedy,4,401,301,7,401,500,463
greedy,4,401,401,7,401,1400,681
greedy,4,401,501,7,401,500,252
greedy,4,401,601,7,401,400,353
greedy,4,501,1,7,401,400,412
greedy,4,501,101,7,401,400,1343
greedy,4,501,201,7,401,500,752
greedy,4,501,301,7,401,400,707
greedy,4,501,401,7,401,500,826
greedy,4,501,501,7,401,400,477
greedy,4,501,601,7,401,400,178
greedy,4,601,1,7,401,400,1621
greedy,4,601,101,7,401,500,1093
greedy,4,601,201,7,401,500,978
greedy,4,601,301,7,401,500,1001
greedy,4,601,401,7,401,400,453
greedy,4,601,501,7,401,500,655
